name_playlist;name_video;published;view_count;like_count;dislike_count;favorite_count;comment_count;duration
Второй сезон #ещенепознер;Сергей Пархоменко: предатель Кашин, глупый Бабченко и расчётливый Навальный #ещенепознер;2019-08-15T07:00:43Z;314760;8463;939;0;1573;4443
Второй сезон #ещенепознер;Аркадий Ипполитов: Феллини, Муссолини и слезы Ди Каприо 🇮🇹 #ещенепознер;2019-08-22T07:00:06Z;141008;3154;262;0;439;3321
Второй сезон #ещенепознер;Юлия Латынина: папки Путина, война с Грузией, Эйнштейн и Иисус #ещенепознер;2019-04-18T07:02:27Z;559224;13339;1289;0;2070;3814
Второй сезон #ещенепознер;Алла Демидова: предатели, собаки и гении #ещенепознер;2019-04-11T06:56:30Z;702283;13707;583;0;1352;4556
Второй сезон #ещенепознер;Гарри Бардин: одиночество, цензура и счастье #ещенепознер;2019-04-04T07:00:52Z;154845;6485;94;0;485;3534
Второй сезон #ещенепознер;Григорий Явлинский: покушение на сына, спецслужбы и заложники #ещенепознер;2019-03-28T07:00:18Z;302162;12898;437;0;1853;-1
Второй сезон #ещенепознер;SHORTPARIS: страх, ненависть и тело России #ещенепознер;2019-03-21T06:46:19Z;745455;37988;972;0;2864;3093
Второй сезон #ещенепознер;Екатерина Шульман: выбирает преемника Путина и обижает всех #ещенепознер;2019-03-14T07:02:27Z;1287206;37303;2411;0;5004;3972
Второй сезон #ещенепознер;Юрий Сапрыкин: Лимонов и Пархоменко, философы и хипстеры #ещенепознер;2019-03-07T08:40:44Z;165180;4498;201;0;418;3872
Второй сезон #ещенепознер;Владимир Мартынов: Соррентино, Федоров, Пярт и конец времени композиторов #ещенепознер;2019-02-28T06:59:17Z;171916;4925;147;0;516;3687
Второй сезон #ещенепознер;Виктор Шендерович: деньги Суркова, театр Табакова и Крым #ещенепознер;2019-02-21T06:59:17Z;487241;14494;528;0;1277;4206
Второй сезон #ещенепознер;Антон Долин: Oxxxymiron, Ургант и сериал про Путина #ещенепознер;2019-02-14T07:03:37Z;697315;19641;745;0;1279;3520
Второй сезон #ещенепознер;Алексей Уминский: пофигизм, патриарх и яйцо динозавра #ещёнепознер;2019-02-07T07:01:29Z;339367;10062;384;0;1275;3861
Второй сезон #ещенепознер;Олег Басилашвили: война, кино и свобода #ещенепознер;2019-01-31T06:57:10Z;566585;15787;420;0;1443;3356
Второй сезон #ещенепознер;Нюта Федермессер: Каспаров и ЮКОС, власть и смерть #ещенепознер;2019-01-24T07:00:07Z;220213;5666;450;0;721;2918
Второй сезон #ещенепознер;Лев Шлосберг: тайные похороны, уставшие врачи и вежливая ярость #ещенепознер;2019-05-16T07:02:00Z;342692;13383;328;0;1795;3932
Второй сезон #ещенепознер;Александр Архангельский: что значит сегодня быть русским? #ещенепознер;2019-05-10T07:47:27Z;210806;6936;419;0;1285;3418
Второй сезон #ещенепознер;Константин Райкин: ноги Михалкова, руки Табакова, голова Товстоногова #ещенепознер;2019-05-02T07:05:13Z;801577;14993;692;0;1196;3524
Второй сезон #ещенепознер;Леонид Десятников: Украина и стыд, Шостакович и политика #ещенепознер;2019-04-25T06:59:26Z;184697;5265;219;0;510;3787
Второй сезон #ещенепознер;Олег Нестеров: обыкновенный фашизм и необыкновенная любовь #ещенепознер;2019-06-06T06:58:45Z;176214;6345;244;0;799;3092
Второй сезон #ещенепознер;Андрей Васильев: слишком важное интервью — Эрнст, Рерберг и отмороженная женщина #ещенепознер;2019-06-13T06:57:31Z;434858;9810;784;0;1406;5634
Второй сезон #ещенепознер;Ирина Прохорова: женщина — президент России и война всех против всех #ещенепознер;2019-07-04T07:08:42Z;164717;5146;539;0;1008;3286
Второй сезон #ещенепознер;Виктор Голышев: Барышников и Бродский, Рихтер и Соколов, и весь этот джаз #ещенепознер;2019-07-11T07:00:16Z;173991;6655;114;0;622;3401
Второй сезон #ещенепознер;Георгий Митрофанов: КГБ, ЛГБТ и русский апокалипсис #ещенепознер;2019-07-18T08:09:21Z;362110;10374;744;0;1868;4940
Второй сезон #ещенепознер;Гидон Кремер: родился, играл, умер. Shortparis, Вайнберг и Д.Д. #ещенепознер;2019-07-25T07:00:05Z;155160;5414;76;0;404;3854
Второй сезон #ещенепознер;Кирилл Набутов: покушение на Невзорова, олимпийские тайны Эрнста и крах НТВ #ещенепознер;2019-08-01T07:17:17Z;651508;14395;900;0;1624;6396
Второй сезон #ещенепознер;Борис Куприянов: чья Москва? Чей Крым? Чей Летов? #ещенепознер;2019-08-08T07:00:08Z;168253;3445;674;0;773;3773
Второй сезон #ещенепознер;Кирилл Набутов: покушение на Невзорова, олимпийские тайны Эрнста и крах НТВ #ещенепознер;2019-08-01T07:17:17Z;651508;14395;900;0;1624;6396
Второй сезон #ещенепознер;Гидон Кремер: родился, играл, умер. Shortparis, Вайнберг и Д.Д. #ещенепознер;2019-07-25T07:00:05Z;155160;5414;76;0;404;3854
Второй сезон #ещенепознер;Георгий Митрофанов: КГБ, ЛГБТ и русский апокалипсис #ещенепознер;2019-07-18T08:09:21Z;362110;10374;744;0;1868;4940
Второй сезон #ещенепознер;Виктор Голышев: Барышников и Бродский, Рихтер и Соколов, и весь этот джаз #ещенепознер;2019-07-11T07:00:16Z;173991;6655;114;0;622;3401
Второй сезон #ещенепознер;Ирина Прохорова: женщина — президент России и война всех против всех #ещенепознер;2019-07-04T07:08:42Z;164717;5146;539;0;1008;3286
Второй сезон #ещенепознер;Николай Сванидзе: Путин/АнтиПутин и Сталин/АнтиСталин #ещенепознер;2019-06-27T07:00:03Z;279974;8294;633;0;1207;2831
Второй сезон #ещенепознер;Сергей Дрейден: охрана Гергиева, ковчег Сокурова и маленький Довлатов #ещенепознер;2019-06-20T06:59:10Z;146313;3909;150;0;505;3424
Второй сезон #ещенепознер;Андрей Васильев: слишком важное интервью — Эрнст, Рерберг и отмороженная женщина #ещенепознер;2019-06-13T06:57:31Z;434858;9810;784;0;1406;5634
Второй сезон #ещенепознер;Сергей Пархоменко: предатель Кашин, глупый Бабченко и расчётливый Навальный #ещенепознер;2019-08-15T07:00:43Z;314760;8463;939;0;1573;4443
Второй сезон #ещенепознер;Аркадий Ипполитов: Феллини, Муссолини и слезы Ди Каприо 🇮🇹 #ещенепознер;2019-08-22T07:00:06Z;141008;3154;262;0;439;3321
Второй сезон #ещенепознер;Любовь Аркус: такое большое одиночество #ещенепознер;2019-08-29T07:20:41Z;416774;14924;381;0;1992;5766
Второй сезон #ещенепознер;Александр Филиппенко: «Давай для них сыграем» #ещенепознер;2019-09-05T11:51:02Z;408118;14556;263;0;1528;5456
Второй сезон #ещенепознер;Дмитрий Крымов: «Это был не театр. Это была любовь» #ещенепознер;2019-09-12T06:59:25Z;128150;4193;70;0;481;4396
Второй сезон #ещенепознер;Илья Новиков: Двинятин, Путин и хреновый прогноз #ещенепознер;2019-09-19T06:57:58Z;1309445;42736;2814;0;5528;4356
Второй сезон #ещенепознер;Михаил Козырев: Земфира и Березовский, Бродский и «Наше радио» #ещенепознер;2019-09-26T08:13:32Z;778517;22192;705;0;2259;7683
Второй сезон #ещенепознер;Юлия Латынина: папки Путина, война с Грузией, Эйнштейн и Иисус #ещенепознер;2019-04-18T07:02:27Z;559224;13339;1289;0;2070;3814
Второй сезон #ещенепознер;Алла Демидова: предатели, собаки и гении #ещенепознер;2019-04-11T06:56:30Z;702283;13707;583;0;1352;4556
Второй сезон #ещенепознер;Гарри Бардин: одиночество, цензура и счастье #ещенепознер;2019-04-04T07:00:52Z;154845;6485;94;0;485;3534
Второй сезон #ещенепознер;Григорий Явлинский: покушение на сына, спецслужбы и заложники #ещенепознер;2019-03-28T07:00:18Z;302162;12898;437;0;1853;-1
Второй сезон #ещенепознер;SHORTPARIS: страх, ненависть и тело России #ещенепознер;2019-03-21T06:46:19Z;745455;37988;972;0;2864;3093
Второй сезон #ещенепознер;Екатерина Шульман: выбирает преемника Путина и обижает всех #ещенепознер;2019-03-14T07:02:27Z;1287206;37303;2411;0;5004;3972
Второй сезон #ещенепознер;Юрий Сапрыкин: Лимонов и Пархоменко, философы и хипстеры #ещенепознер;2019-03-07T08:40:44Z;165180;4498;201;0;418;3872
Второй сезон #ещенепознер;Владимир Мартынов: Соррентино, Федоров, Пярт и конец времени композиторов #ещенепознер;2019-02-28T06:59:17Z;171916;4925;147;0;516;3687
Второй сезон #ещенепознер;Виктор Шендерович: деньги Суркова, театр Табакова и Крым #ещенепознер;2019-02-21T06:59:17Z;487241;14494;528;0;1277;4206
Второй сезон #ещенепознер;Антон Долин: Oxxxymiron, Ургант и сериал про Путина #ещенепознер;2019-02-14T07:03:37Z;697315;19641;745;0;1279;3520
Второй сезон #ещенепознер;Алексей Уминский: пофигизм, патриарх и яйцо динозавра #ещёнепознер;2019-02-07T07:01:29Z;339367;10062;384;0;1275;3861
Второй сезон #ещенепознер;Олег Басилашвили: война, кино и свобода #ещенепознер;2019-01-31T06:57:10Z;566585;15787;420;0;1443;3356
Второй сезон #ещенепознер;Нюта Федермессер: Каспаров и ЮКОС, власть и смерть #ещенепознер;2019-01-24T07:00:07Z;220213;5666;450;0;721;2918
Второй сезон #ещенепознер;Лев Шлосберг: тайные похороны, уставшие врачи и вежливая ярость #ещенепознер;2019-05-16T07:02:00Z;342692;13383;328;0;1795;3932
Второй сезон #ещенепознер;Александр Архангельский: что значит сегодня быть русским? #ещенепознер;2019-05-10T07:47:27Z;210806;6936;419;0;1285;3418
Второй сезон #ещенепознер;Константин Райкин: ноги Михалкова, руки Табакова, голова Товстоногова #ещенепознер;2019-05-02T07:05:13Z;801577;14993;692;0;1196;3524
Второй сезон #ещенепознер;Леонид Десятников: Украина и стыд, Шостакович и политика #ещенепознер;2019-04-25T06:59:26Z;184697;5265;219;0;510;3787
Второй сезон #ещенепознер;Олег Нестеров: обыкновенный фашизм и необыкновенная любовь #ещенепознер;2019-06-06T06:58:45Z;176214;6345;244;0;799;3092
Второй сезон #ещенепознер;Андрей Васильев: слишком важное интервью — Эрнст, Рерберг и отмороженная женщина #ещенепознер;2019-06-13T06:57:31Z;434858;9810;784;0;1406;5634
Второй сезон #ещенепознер;Ирина Прохорова: женщина — президент России и война всех против всех #ещенепознер;2019-07-04T07:08:42Z;164717;5146;539;0;1008;3286
Второй сезон #ещенепознер;Виктор Голышев: Барышников и Бродский, Рихтер и Соколов, и весь этот джаз #ещенепознер;2019-07-11T07:00:16Z;173991;6655;114;0;622;3401
Второй сезон #ещенепознер;Георгий Митрофанов: КГБ, ЛГБТ и русский апокалипсис #ещенепознер;2019-07-18T08:09:21Z;362110;10374;744;0;1868;4940
Второй сезон #ещенепознер;Гидон Кремер: родился, играл, умер. Shortparis, Вайнберг и Д.Д. #ещенепознер;2019-07-25T07:00:05Z;155160;5414;76;0;404;3854
Второй сезон #ещенепознер;Кирилл Набутов: покушение на Невзорова, олимпийские тайны Эрнста и крах НТВ #ещенепознер;2019-08-01T07:17:17Z;651508;14395;900;0;1624;6396
Второй сезон #ещенепознер;Борис Куприянов: чья Москва? Чей Крым? Чей Летов? #ещенепознер;2019-08-08T07:00:08Z;168253;3445;674;0;773;3773
Второй сезон #ещенепознер;Кирилл Набутов: покушение на Невзорова, олимпийские тайны Эрнста и крах НТВ #ещенепознер;2019-08-01T07:17:17Z;651508;14395;900;0;1624;6396
Второй сезон #ещенепознер;Гидон Кремер: родился, играл, умер. Shortparis, Вайнберг и Д.Д. #ещенепознер;2019-07-25T07:00:05Z;155160;5414;76;0;404;3854
Второй сезон #ещенепознер;Георгий Митрофанов: КГБ, ЛГБТ и русский апокалипсис #ещенепознер;2019-07-18T08:09:21Z;362110;10374;744;0;1868;4940
Второй сезон #ещенепознер;Виктор Голышев: Барышников и Бродский, Рихтер и Соколов, и весь этот джаз #ещенепознер;2019-07-11T07:00:16Z;173991;6655;114;0;622;3401
Второй сезон #ещенепознер;Ирина Прохорова: женщина — президент России и война всех против всех #ещенепознер;2019-07-04T07:08:42Z;164717;5146;539;0;1008;3286
Второй сезон #ещенепознер;Николай Сванидзе: Путин/АнтиПутин и Сталин/АнтиСталин #ещенепознер;2019-06-27T07:00:03Z;279974;8294;633;0;1207;2831
Второй сезон #ещенепознер;Сергей Дрейден: охрана Гергиева, ковчег Сокурова и маленький Довлатов #ещенепознер;2019-06-20T06:59:10Z;146313;3909;150;0;505;3424
Второй сезон #ещенепознер;Андрей Васильев: слишком важное интервью — Эрнст, Рерберг и отмороженная женщина #ещенепознер;2019-06-13T06:57:31Z;434858;9810;784;0;1406;5634
Второй сезон #ещенепознер;Сергей Пархоменко: предатель Кашин, глупый Бабченко и расчётливый Навальный #ещенепознер;2019-08-15T07:00:43Z;314760;8463;939;0;1573;4443
Второй сезон #ещенепознер;Аркадий Ипполитов: Феллини, Муссолини и слезы Ди Каприо 🇮🇹 #ещенепознер;2019-08-22T07:00:06Z;141008;3154;262;0;439;3321
Второй сезон #ещенепознер;Любовь Аркус: такое большое одиночество #ещенепознер;2019-08-29T07:20:41Z;416774;14924;381;0;1992;5766
Второй сезон #ещенепознер;Александр Филиппенко: «Давай для них сыграем» #ещенепознер;2019-09-05T11:51:02Z;408118;14556;263;0;1528;5456
Второй сезон #ещенепознер;Дмитрий Крымов: «Это был не театр. Это была любовь» #ещенепознер;2019-09-12T06:59:25Z;128150;4193;70;0;481;4396
Второй сезон #ещенепознер;Илья Новиков: Двинятин, Путин и хреновый прогноз #ещенепознер;2019-09-19T06:57:58Z;1309445;42736;2814;0;5528;4356
Второй сезон #ещенепознер;Михаил Козырев: Земфира и Березовский, Бродский и «Наше радио» #ещенепознер;2019-09-26T08:13:32Z;778517;22192;705;0;2259;7683
Второй сезон #ещенепознер;Людмила Улицкая: «В моей жизни был только один поступок...» #ещенепознер;2019-10-03T07:30:43Z;675897;18766;688;0;1645;4735
Второй сезон #ещенепознер;Отар Иоселиани: похороны Тарковского, тост за Бродского и Грузия одна #ещенепознер;2019-10-10T07:03:58Z;268348;9182;237;0;1113;4707
Второй сезон #ещенепознер;Антон Красовский: «Юрий Дудь — это Пушкин нашего времени» #ещенепознер;2019-10-17T07:00:03Z;508394;10897;2188;0;1922;3832
Второй сезон #ещенепознер;Георгий Пинхасов: Картье-Брессон и Тарковский, Instagram и Роберт Капа #ещёнепознер | English subs;2019-10-24T10:02:00Z;187301;7025;123;0;589;4584
Второй сезон #ещенепознер;Вера Полозкова: Oxxxymiron и Венеция, Noize MC и «Снова не мы» #ещенепознер;2019-10-31T07:20:36Z;725660;32934;656;0;3926;4813
Второй сезон #ещенепознер;Юлия Латынина: папки Путина, война с Грузией, Эйнштейн и Иисус #ещенепознер;2019-04-18T07:02:27Z;559224;13339;1289;0;2070;3814
Второй сезон #ещенепознер;Алла Демидова: предатели, собаки и гении #ещенепознер;2019-04-11T06:56:30Z;702283;13707;583;0;1352;4556
Второй сезон #ещенепознер;Гарри Бардин: одиночество, цензура и счастье #ещенепознер;2019-04-04T07:00:52Z;154845;6485;94;0;485;3534
Второй сезон #ещенепознер;Григорий Явлинский: покушение на сына, спецслужбы и заложники #ещенепознер;2019-03-28T07:00:18Z;302162;12898;437;0;1853;-1
Второй сезон #ещенепознер;SHORTPARIS: страх, ненависть и тело России #ещенепознер;2019-03-21T06:46:19Z;745455;37988;972;0;2864;3093
Второй сезон #ещенепознер;Екатерина Шульман: выбирает преемника Путина и обижает всех #ещенепознер;2019-03-14T07:02:27Z;1287206;37303;2411;0;5004;3972
Второй сезон #ещенепознер;Юрий Сапрыкин: Лимонов и Пархоменко, философы и хипстеры #ещенепознер;2019-03-07T08:40:44Z;165180;4498;201;0;418;3872
Второй сезон #ещенепознер;Владимир Мартынов: Соррентино, Федоров, Пярт и конец времени композиторов #ещенепознер;2019-02-28T06:59:17Z;171916;4925;147;0;516;3687
Второй сезон #ещенепознер;Виктор Шендерович: деньги Суркова, театр Табакова и Крым #ещенепознер;2019-02-21T06:59:17Z;487241;14494;528;0;1277;4206
Второй сезон #ещенепознер;Антон Долин: Oxxxymiron, Ургант и сериал про Путина #ещенепознер;2019-02-14T07:03:37Z;697315;19641;745;0;1279;3520
Второй сезон #ещенепознер;Алексей Уминский: пофигизм, патриарх и яйцо динозавра #ещёнепознер;2019-02-07T07:01:29Z;339367;10062;384;0;1275;3861
Второй сезон #ещенепознер;Олег Басилашвили: война, кино и свобода #ещенепознер;2019-01-31T06:57:10Z;566585;15787;420;0;1443;3356
Второй сезон #ещенепознер;Нюта Федермессер: Каспаров и ЮКОС, власть и смерть #ещенепознер;2019-01-24T07:00:07Z;220213;5666;450;0;721;2918
Второй сезон #ещенепознер;Лев Шлосберг: тайные похороны, уставшие врачи и вежливая ярость #ещенепознер;2019-05-16T07:02:00Z;342692;13383;328;0;1795;3932
Второй сезон #ещенепознер;Александр Архангельский: что значит сегодня быть русским? #ещенепознер;2019-05-10T07:47:27Z;210806;6936;419;0;1285;3418
Второй сезон #ещенепознер;Константин Райкин: ноги Михалкова, руки Табакова, голова Товстоногова #ещенепознер;2019-05-02T07:05:13Z;801577;14993;692;0;1196;3524
Второй сезон #ещенепознер;Леонид Десятников: Украина и стыд, Шостакович и политика #ещенепознер;2019-04-25T06:59:26Z;184697;5265;219;0;510;3787
Второй сезон #ещенепознер;Олег Нестеров: обыкновенный фашизм и необыкновенная любовь #ещенепознер;2019-06-06T06:58:45Z;176214;6345;244;0;799;3092
Второй сезон #ещенепознер;Андрей Васильев: слишком важное интервью — Эрнст, Рерберг и отмороженная женщина #ещенепознер;2019-06-13T06:57:31Z;434858;9810;784;0;1406;5634
Второй сезон #ещенепознер;Ирина Прохорова: женщина — президент России и война всех против всех #ещенепознер;2019-07-04T07:08:42Z;164717;5146;539;0;1008;3286
Второй сезон #ещенепознер;Виктор Голышев: Барышников и Бродский, Рихтер и Соколов, и весь этот джаз #ещенепознер;2019-07-11T07:00:16Z;173991;6655;114;0;622;3401
Второй сезон #ещенепознер;Георгий Митрофанов: КГБ, ЛГБТ и русский апокалипсис #ещенепознер;2019-07-18T08:09:21Z;362110;10374;744;0;1868;4940
Второй сезон #ещенепознер;Гидон Кремер: родился, играл, умер. Shortparis, Вайнберг и Д.Д. #ещенепознер;2019-07-25T07:00:05Z;155160;5414;76;0;404;3854
Второй сезон #ещенепознер;Кирилл Набутов: покушение на Невзорова, олимпийские тайны Эрнста и крах НТВ #ещенепознер;2019-08-01T07:17:17Z;651508;14395;900;0;1624;6396
Второй сезон #ещенепознер;Борис Куприянов: чья Москва? Чей Крым? Чей Летов? #ещенепознер;2019-08-08T07:00:08Z;168253;3445;674;0;773;3773
Второй сезон #ещенепознер;Кирилл Набутов: покушение на Невзорова, олимпийские тайны Эрнста и крах НТВ #ещенепознер;2019-08-01T07:17:17Z;651508;14395;900;0;1624;6396
Второй сезон #ещенепознер;Гидон Кремер: родился, играл, умер. Shortparis, Вайнберг и Д.Д. #ещенепознер;2019-07-25T07:00:05Z;155160;5414;76;0;404;3854
Второй сезон #ещенепознер;Георгий Митрофанов: КГБ, ЛГБТ и русский апокалипсис #ещенепознер;2019-07-18T08:09:21Z;362110;10374;744;0;1868;4940
Второй сезон #ещенепознер;Виктор Голышев: Барышников и Бродский, Рихтер и Соколов, и весь этот джаз #ещенепознер;2019-07-11T07:00:16Z;173991;6655;114;0;622;3401
Второй сезон #ещенепознер;Ирина Прохорова: женщина — президент России и война всех против всех #ещенепознер;2019-07-04T07:08:42Z;164717;5146;539;0;1008;3286
Второй сезон #ещенепознер;Николай Сванидзе: Путин/АнтиПутин и Сталин/АнтиСталин #ещенепознер;2019-06-27T07:00:03Z;279974;8294;633;0;1207;2831
Второй сезон #ещенепознер;Сергей Дрейден: охрана Гергиева, ковчег Сокурова и маленький Довлатов #ещенепознер;2019-06-20T06:59:10Z;146313;3909;150;0;505;3424
Второй сезон #ещенепознер;Андрей Васильев: слишком важное интервью — Эрнст, Рерберг и отмороженная женщина #ещенепознер;2019-06-13T06:57:31Z;434858;9810;784;0;1406;5634
Второй сезон #ещенепознер;Сергей Пархоменко: предатель Кашин, глупый Бабченко и расчётливый Навальный #ещенепознер;2019-08-15T07:00:43Z;314760;8463;939;0;1573;4443
Второй сезон #ещенепознер;Аркадий Ипполитов: Феллини, Муссолини и слезы Ди Каприо 🇮🇹 #ещенепознер;2019-08-22T07:00:06Z;141008;3154;262;0;439;3321
Второй сезон #ещенепознер;Любовь Аркус: такое большое одиночество #ещенепознер;2019-08-29T07:20:41Z;416774;14924;381;0;1992;5766
Второй сезон #ещенепознер;Александр Филиппенко: «Давай для них сыграем» #ещенепознер;2019-09-05T11:51:02Z;408118;14556;263;0;1528;5456
Второй сезон #ещенепознер;Дмитрий Крымов: «Это был не театр. Это была любовь» #ещенепознер;2019-09-12T06:59:25Z;128150;4193;70;0;481;4396
Второй сезон #ещенепознер;Илья Новиков: Двинятин, Путин и хреновый прогноз #ещенепознер;2019-09-19T06:57:58Z;1309445;42736;2814;0;5528;4356
Второй сезон #ещенепознер;Михаил Козырев: Земфира и Березовский, Бродский и «Наше радио» #ещенепознер;2019-09-26T08:13:32Z;778517;22192;705;0;2259;7683
Второй сезон #ещенепознер;Людмила Улицкая: «В моей жизни был только один поступок...» #ещенепознер;2019-10-03T07:30:43Z;675897;18766;688;0;1645;4735
Второй сезон #ещенепознер;Отар Иоселиани: похороны Тарковского, тост за Бродского и Грузия одна #ещенепознер;2019-10-10T07:03:58Z;268348;9182;237;0;1113;4707
Второй сезон #ещенепознер;Антон Красовский: «Юрий Дудь — это Пушкин нашего времени» #ещенепознер;2019-10-17T07:00:03Z;508394;10897;2188;0;1922;3832
Второй сезон #ещенепознер;Георгий Пинхасов: Картье-Брессон и Тарковский, Instagram и Роберт Капа #ещёнепознер | English subs;2019-10-24T10:02:00Z;187301;7025;123;0;589;4584
Второй сезон #ещенепознер;Вера Полозкова: Oxxxymiron и Венеция, Noize MC и «Снова не мы» #ещенепознер;2019-10-31T07:20:36Z;725660;32934;656;0;3926;4813
Второй сезон #ещенепознер;Николай Картозия: память Парфёнова, характер Ивлеевой, тактика суслика #ещенепознер;2019-11-07T08:05:37Z;851431;17434;919;0;1353;4918
Второй сезон #ещенепознер;Андрей Смирнов: пижон Тарковский, живой Стравинский, свет Годара и «Француз» #ещенепознер;2019-11-21T07:07:09Z;339771;8578;350;0;886;4893
Второй сезон #ещенепознер;Юрий Быков: «Кто здесь самый главный патриот?» #ещенепознер;2019-12-05T07:00:06Z;396111;14785;534;0;1729;4903
Второй сезон #ещенепознер;Ольга Седакова: «Моцарт говорит, что комсомольские собрания ужасны» #ещенепознер;2019-11-28T07:01:19Z;166645;5147;209;0;622;4604
Второй сезон #ещенепознер;Ксения Раппопорт: история старой квартиры, Козловский, Серебренников и мудрый Додин #ещенепознер;2019-11-14T07:05:40Z;686794;15681;522;0;1203;3819
Второй сезон #ещенепознер;Юлия Латынина: папки Путина, война с Грузией, Эйнштейн и Иисус #ещенепознер;2019-04-18T07:02:27Z;559224;13339;1289;0;2070;3814
Второй сезон #ещенепознер;Алла Демидова: предатели, собаки и гении #ещенепознер;2019-04-11T06:56:30Z;702283;13707;583;0;1352;4556
Второй сезон #ещенепознер;Гарри Бардин: одиночество, цензура и счастье #ещенепознер;2019-04-04T07:00:52Z;154845;6485;94;0;485;3534
Второй сезон #ещенепознер;Григорий Явлинский: покушение на сына, спецслужбы и заложники #ещенепознер;2019-03-28T07:00:18Z;302162;12898;437;0;1853;-1
Второй сезон #ещенепознер;SHORTPARIS: страх, ненависть и тело России #ещенепознер;2019-03-21T06:46:19Z;745455;37988;972;0;2864;3093
Второй сезон #ещенепознер;Екатерина Шульман: выбирает преемника Путина и обижает всех #ещенепознер;2019-03-14T07:02:27Z;1287206;37303;2411;0;5004;3972
Второй сезон #ещенепознер;Юрий Сапрыкин: Лимонов и Пархоменко, философы и хипстеры #ещенепознер;2019-03-07T08:40:44Z;165180;4498;201;0;418;3872
Второй сезон #ещенепознер;Владимир Мартынов: Соррентино, Федоров, Пярт и конец времени композиторов #ещенепознер;2019-02-28T06:59:17Z;171916;4925;147;0;516;3687
Второй сезон #ещенепознер;Виктор Шендерович: деньги Суркова, театр Табакова и Крым #ещенепознер;2019-02-21T06:59:17Z;487241;14494;528;0;1277;4206
Второй сезон #ещенепознер;Антон Долин: Oxxxymiron, Ургант и сериал про Путина #ещенепознер;2019-02-14T07:03:37Z;697315;19641;745;0;1279;3520
Второй сезон #ещенепознер;Алексей Уминский: пофигизм, патриарх и яйцо динозавра #ещёнепознер;2019-02-07T07:01:29Z;339367;10062;384;0;1275;3861
Второй сезон #ещенепознер;Олег Басилашвили: война, кино и свобода #ещенепознер;2019-01-31T06:57:10Z;566585;15787;420;0;1443;3356
Второй сезон #ещенепознер;Нюта Федермессер: Каспаров и ЮКОС, власть и смерть #ещенепознер;2019-01-24T07:00:07Z;220213;5666;450;0;721;2918
Второй сезон #ещенепознер;Лев Шлосберг: тайные похороны, уставшие врачи и вежливая ярость #ещенепознер;2019-05-16T07:02:00Z;342692;13383;328;0;1795;3932
Второй сезон #ещенепознер;Александр Архангельский: что значит сегодня быть русским? #ещенепознер;2019-05-10T07:47:27Z;210806;6936;419;0;1285;3418
Второй сезон #ещенепознер;Константин Райкин: ноги Михалкова, руки Табакова, голова Товстоногова #ещенепознер;2019-05-02T07:05:13Z;801577;14993;692;0;1196;3524
Второй сезон #ещенепознер;Леонид Десятников: Украина и стыд, Шостакович и политика #ещенепознер;2019-04-25T06:59:26Z;184697;5265;219;0;510;3787
Второй сезон #ещенепознер;Олег Нестеров: обыкновенный фашизм и необыкновенная любовь #ещенепознер;2019-06-06T06:58:45Z;176214;6345;244;0;799;3092
Второй сезон #ещенепознер;Андрей Васильев: слишком важное интервью — Эрнст, Рерберг и отмороженная женщина #ещенепознер;2019-06-13T06:57:31Z;434858;9810;784;0;1406;5634
Второй сезон #ещенепознер;Ирина Прохорова: женщина — президент России и война всех против всех #ещенепознер;2019-07-04T07:08:42Z;164717;5146;539;0;1008;3286
Второй сезон #ещенепознер;Виктор Голышев: Барышников и Бродский, Рихтер и Соколов, и весь этот джаз #ещенепознер;2019-07-11T07:00:16Z;173991;6655;114;0;622;3401
Второй сезон #ещенепознер;Георгий Митрофанов: КГБ, ЛГБТ и русский апокалипсис #ещенепознер;2019-07-18T08:09:21Z;362110;10374;744;0;1868;4940
Второй сезон #ещенепознер;Гидон Кремер: родился, играл, умер. Shortparis, Вайнберг и Д.Д. #ещенепознер;2019-07-25T07:00:05Z;155160;5414;76;0;404;3854
Второй сезон #ещенепознер;Кирилл Набутов: покушение на Невзорова, олимпийские тайны Эрнста и крах НТВ #ещенепознер;2019-08-01T07:17:17Z;651508;14395;900;0;1624;6396
Второй сезон #ещенепознер;Борис Куприянов: чья Москва? Чей Крым? Чей Летов? #ещенепознер;2019-08-08T07:00:08Z;168253;3445;674;0;773;3773
Второй сезон #ещенепознер;Кирилл Набутов: покушение на Невзорова, олимпийские тайны Эрнста и крах НТВ #ещенепознер;2019-08-01T07:17:17Z;651508;14395;900;0;1624;6396
Второй сезон #ещенепознер;Гидон Кремер: родился, играл, умер. Shortparis, Вайнберг и Д.Д. #ещенепознер;2019-07-25T07:00:05Z;155160;5414;76;0;404;3854
Второй сезон #ещенепознер;Георгий Митрофанов: КГБ, ЛГБТ и русский апокалипсис #ещенепознер;2019-07-18T08:09:21Z;362110;10374;744;0;1868;4940
Второй сезон #ещенепознер;Виктор Голышев: Барышников и Бродский, Рихтер и Соколов, и весь этот джаз #ещенепознер;2019-07-11T07:00:16Z;173991;6655;114;0;622;3401
Второй сезон #ещенепознер;Ирина Прохорова: женщина — президент России и война всех против всех #ещенепознер;2019-07-04T07:08:42Z;164717;5146;539;0;1008;3286
